sessions_frequency,duration,total_traffic,clusters,score,msisdn
1.0,95345.0,750249760.0,0,0.00014794966477722378,33750267017.0
1.0,133861.0,384733107.0,0,7.289808046811705e-05,33750267139.0
1.0,85451.0,289308988.0,0,2.0328387256380906e-05,33750268154.0
1.0,86399.0,926230159.0,0,0.00018175373931124324,33750270965.0
1.0,48802.0,396660235.0,0,0.00015200176371725903,33750271124.0
1.0,86400.0,531606709.0,0,0.00011250784502233144,33750273613.0
2.0,221189.0,727836224.0,0,2.886538970184573e-05,33750274081.0
1.0,179366.0,201120077.0,2,0.0006168011223178192,33750274557.0
1.0,177403.0,733297856.0,0,3.310913112069454e-05,33750276535.0
1.0,168574.0,613109240.0,0,8.429369702178807e-08,33750276675.0
1.0,86386.0,458644651.0,0,8.668340076502801e-05,33750280533.0
1.0,109993.0,248066698.0,2,0.0001683668721769689,33750280961.0
1.0,134522.0,432415055.0,0,3.6060605351501324e-05,33750281009.0
1.0,64231.0,479842309.0,0,0.00014117545159396313,33750281841.0
2.0,110459.0,1203653145.0,0,0.00018326421680893448,33750283385.0
1.0,112914.0,219205864.0,2,0.00024007077713559413,33750283529.0
1.0,239401.0,769736456.0,0,3.5982819463983475e-05,33750284652.0
1.0,136490.0,388115338.0,0,7.66397859024474e-05,33750285198.0
1.0,111932.0,453032655.0,0,2.796131527977345e-05,33750286819.0
1.0,26721.0,126105684.0,0,6.314031265340993e-05,33750286880.0
1.0,24002.0,412280934.0,0,0.00021681642532736978,33750292896.0
2.0,322904.0,1370162248.0,0,3.936557532433225e-05,33750293998.0
1.0,153807.0,427139261.0,0,8.5052283512634e-05,33750294464.0
1.0,88473.0,858683152.0,0,0.0001720006620168867,33750295963.0
2.0,108245.0,1156462399.0,0,0.0001814339065588952,33750298124.0
3.0,322904.0,1506994052.0,0,6.07637571670796e-05,33750298264.0
1.0,129667.0,866638284.0,0,0.00012541334169529603,33750308277.0
1.0,155964.0,483684923.0,0,4.741555930940379e-05,33750312874.0
1.0,14348.0,308453718.0,0,0.0002285181169825704,33750316402.0
1.0,219000.0,887656768.0,0,2.8317031088476123e-05,33750316710.0
2.0,195756.0,1447002549.0,0,0.00013975021314873768,33750316838.0
1.0,175598.0,103560625.0,1,0.0014205700802301798,33750324828.0
2.0,274125.0,1529029722.0,0,9.575365078581295e-05,33750326144.0
1.0,65607.0,454814123.0,0,0.0001307838729919174,33750326294.0
2.0,322904.0,830418003.0,0,0.00011381110387552262,33750326446.0
2.0,152943.0,620647473.0,0,2.8609098300947897e-05,33750327401.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33750328312.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33750328754.0
1.0,100627.0,590529109.0,0,0.00010463258931035785,33750332309.0
3.0,222557.0,1305073500.0,0,0.0001045018546076072,33750332430.0
2.0,130357.0,1249240972.0,0,0.00017068504664662554,33750332945.0
1.0,147745.0,463127670.0,0,4.398168412235202e-05,33750335028.0
2.0,322904.0,584920189.0,2,0.00027701389815722573,33750336121.0
2.0,248435.0,679838250.0,0,9.039848604248776e-05,33750340234.0
1.0,134698.0,848104884.0,0,0.00011621167323431187,33750340525.0
1.0,322904.0,889352748.0,0,8.804350492412914e-05,33750343200.0
2.0,322904.0,1009238426.0,0,4.491416143135767e-05,33750344566.0
3.0,254995.0,1604259396.25,0,0.00011608527724789235,33750346141.0
1.0,86399.0,649191065.0,0,0.00014194684290310961,33750349155.0
1.0,84879.0,870928669.0,0,0.00017757597099614036,33750350701.0
2.0,84390.0,1424715626.0,0,0.00021580113602022948,33750351102.0
1.0,170463.0,806563495.0,0,6.368921289177691e-05,33750351433.0
1.0,184643.0,153869773.0,2,0.0009249606522987417,33750354592.0
1.0,145302.0,399717977.0,0,8.84772698980923e-05,33750356492.0
1.0,164600.0,225341333.0,2,0.00045541329683619766,33750358438.0
2.0,216544.0,509216499.0,2,0.00015021534332825708,33750358860.0
1.0,147567.0,629137044.0,0,4.047939316082613e-05,33750363814.0
1.0,86019.0,633197695.0,0,0.0001391854433666547,33750363871.0
1.0,91238.0,356962002.0,0,1.9438183534651502e-05,33750364647.0
2.0,167519.0,1040649381.0,0,0.00011405856357964805,33750365349.0
2.0,317105.0,1464046855.0,0,5.8439169286733436e-05,33750365957.0
2.0,32277.0,457228670.0,0,0.00020444132358822387,33750367332.0
1.0,101825.0,851433189.0,0,0.0001554415378101036,33750371138.0
1.0,88407.0,629381652.0,0,0.0001345675707143433,33750375531.0
1.0,86399.0,579860406.0,0,0.00012603435611590198,33750376755.0
1.0,20086.0,901646750.0,0,0.00025275699192736233,33750379402.0
2.0,57616.0,1118227248.0,0,0.0002235095983865995,33750383838.0
1.0,61912.0,541906130.0,0,0.00016078544025096447,33750388182.0
1.0,132626.0,712708491.0,0,8.894671062018131e-05,33750389197.0
1.0,137693.0,782824315.0,0,9.914141660480297e-05,33750390396.0
1.0,16468.0,428999555.0,0,0.00023664702305297398,33750390442.0
1.0,17211.0,323487150.0,0,0.00022182942319703242,33750391351.0
1.0,13419.0,697968917.0,0,0.00025580822444964805,33750391990.0
1.0,25396.0,112948054.0,0,5.0187288980057636e-05,33750392139.0
1.0,22593.0,82688604.0,0,1.8041485148390734e-06,33750393095.0
1.0,251538.0,199721295.0,1,0.0009844103525156612,33750393367.0
1.0,121192.0,772169394.0,0,0.00011808399309150366,33750395070.0
1.0,132639.0,756250009.0,0,9.964359972834378e-05,33750399164.0
1.0,8266.0,420210652.0,0,0.0002553629225671893,33750399655.0
2.0,322904.0,833540567.0,0,0.00011235443474950872,33750400137.0
2.0,181001.0,1347057360.0,0,0.0001406663093479789,33750402723.0
2.0,201532.0,836434362.0,0,3.409221393194461e-05,33750403479.0
1.0,38567.0,300027785.0,0,0.00014648924931028238,33750406457.0
1.0,70314.0,234563502.0,0,2.473128399795735e-05,33750407117.0
1.0,27809.0,195215310.0,0,0.00013258104457258856,33750409802.0
1.0,148472.0,123788122.0,2,0.0009243696350242579,33750410604.0
1.0,188804.0,240430104.0,2,0.0005102418630591092,33750416910.0
1.0,25043.0,614720581.0,0,0.0002342951745751614,33750418150.0
1.0,128620.0,877869995.0,0,0.00012852028960567497,33750418741.0
1.0,165007.0,693808120.0,0,3.720600931797174e-05,33750419188.0
1.0,91714.0,852004549.0,0,0.00016738904464920013,33750419972.0
1.0,114145.0,479531459.0,0,3.699957874336861e-05,33750420172.0
1.0,15964.0,861081538.0,0,0.00025649453362608393,33750424023.0
1.0,163420.0,888921852.0,0,9.119332967165528e-05,33750425526.0
1.0,39888.0,117649586.0,0,6.400669468724268e-05,33750428992.0
2.0,322904.0,1118619812.0,0,1.3628849183551941e-05,33750429161.0
1.0,86399.0,591755295.0,0,0.00012902940215480695,33750430606.0
1.0,29174.0,504424365.0,0,0.00021719778672697732,33750435175.0
1.0,10324.0,570472501.0,0,0.0002569367301106902,33750437720.0
1.0,12967.0,627354591.0,0,0.0002543646776702736,33750438653.0
1.0,82200.0,709034510.0,0,0.0001591017122996194,33750443354.0
2.0,57179.0,842848433.0,0,0.00020719381699088642,33750443685.0
1.0,28944.0,595956143.0,0,0.00022646667714160875,33750448522.0
1.0,86399.0,471076364.0,0,9.16263804945597e-05,33750448760.0
1.0,132678.0,141490079.0,2,0.0006626851597529229,33750450147.0
1.0,36243.0,460669251.0,0,0.00019635934219289187,33750452847.0
1.0,146172.0,302252168.0,2,0.00020857538654193175,33750454670.0
1.0,28725.0,912185942.0,0,0.00024354371902615059,33750461875.0
1.0,39284.0,325906291.0,0,0.00015449629381893422,33750467176.0
1.0,153401.0,583096744.0,0,1.1954177370887008e-05,33750472295.0
1.0,14554.0,895065191.0,0,0.0002587737409811594,33750473366.0
1.0,259693.0,707522232.0,0,9.201168345514622e-05,33750476311.0
1.0,92794.0,700409262.0,0,0.0001425486129060868,33750478274.0
2.0,187393.0,353958136.0,2,0.0002543873062731978,33750480654.0
2.0,70841.0,1522246792.0,0,0.00022849687695084263,33750481182.0
2.0,257034.0,1368002700.0,0,8.714403228534614e-05,33750483345.0
1.0,38393.0,787253157.0,0,0.0002262657068163257,33750484863.0
1.0,112337.0,899126559.0,0,0.00015009386876564418,33750485428.0
2.0,199575.0,1500016571.0,0,0.0001419854808350333,33750487079.0
1.0,132673.0,554513609.0,0,3.57738787492198e-05,33750489423.0
2.0,129549.0,1484146784.0,0,0.00018774547370082215,33750489554.0
1.0,48474.0,252865755.0,0,8.333545705771999e-05,33750491291.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33750494453.0
1.0,82942.0,865691009.0,0,0.00017922384278409517,33750495628.0
2.0,51057.0,989176282.0,0,0.0002234183357591116,33750496015.0
1.0,112179.0,136284262.0,2,0.0005480909209391872,33750498689.0
1.0,14030.0,86648386.0,0,0.00011311524217851549,33750498744.0
1.0,68157.0,212206638.0,0,4.614820215578142e-05,33750498855.0
1.0,26918.0,434367344.0,0,0.00021306342078217277,33750520710.0
1.0,86400.0,274467896.0,0,3.975689287845222e-05,33750520989.0
1.0,252133.0,346365472.0,2,0.00045290504430593053,33750521164.0
2.0,286617.0,1031394466.0,0,2.858674276191394e-06,33750522080.0
1.0,60908.0,281396846.0,0,5.858524699909657e-05,33750528635.0
3.0,322904.0,1281711970.0,0,2.3102214105575158e-05,33750572168.0
1.0,86399.0,706915840.0,0,0.00015281436971989256,33750575851.0
1.0,63579.0,858357539.0,0,0.00020096347694737062,33750601023.0
2.0,270784.0,1111022568.0,0,3.1308993930065455e-05,33750601763.0
3.0,322904.0,652499230.0,2,0.00021983856406691078,33750601941.0
2.0,322904.0,929841012.0,0,7.223394488316529e-05,33750602001.0
1.0,14982.0,306419055.0,0,0.00022614018306224676,33750603504.0
1.0,86399.0,664912795.0,0,0.00014509366210971455,33750603699.0
1.0,85800.0,482133391.0,0,9.707496157105898e-05,33750606645.0
1.0,100148.0,196101211.0,2,0.00023566141460722837,33750608267.0
1.0,41572.0,880339219.0,0,0.00022781130353121567,33750609727.0
1.0,117150.0,492277492.0,0,3.705847637728623e-05,33750630532.0
2.0,171773.0,745679067.0,0,4.467619743674575e-05,33750643542.0
1.0,172142.0,171671970.0,2,0.0007277035920944556,33750663370.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33750670908.0
2.0,195765.0,1122748871.0,0,0.0001006717779847523,33750673596.0
2.0,35964.0,1469758262.0,0,0.00025056467930745355,33750801201.0
1.0,176605.0,667312629.0,0,1.0382939432004035e-05,33750802084.0
1.0,21406.0,733105801.0,0,0.00024583494944520557,33750805228.0
1.0,153935.0,133220125.0,2,0.0008804590334555766,33750805498.0
1.0,82486.0,143356431.0,2,0.00030035692423128183,33750805765.0
1.0,86390.0,310238373.0,0,3.4292910912230783e-06,33750808825.0
1.0,39528.0,328204034.0,0,0.00015459673373408104,33750813091.0
1.0,105765.0,510069223.0,0,6.767980448074907e-05,33750813185.0
2.0,102397.0,912425400.0,0,0.00016280894465486794,33750816231.0
1.0,109332.0,222332970.0,2,0.00021671487965119668,33750823196.0
1.0,86387.0,231348044.0,0,9.837306369265415e-05,33750825782.0
1.0,90226.0,811724278.0,0,0.00016388050352326652,33750827916.0
1.0,18579.0,565747713.0,0,0.0002421942832625107,33750831544.0
1.0,183024.0,913794232.0,0,7.474384503714062e-05,33750832285.0
1.0,57460.0,443471659.0,0,0.00014546541529521394,33750834223.0
1.0,106320.0,450003058.0,0,3.87689542046713e-05,33750835726.0
1.0,78346.0,789479012.0,0,0.0001757964127130404,33750836707.0
1.0,120013.0,227862522.0,2,0.0002516563279696688,33750838559.0
1.0,84058.0,555192035.0,0,0.0001236305418542546,33750839004.0
1.0,169397.0,776561928.0,0,5.689687082241682e-05,33750841916.0
2.0,141347.0,984787402.0,0,0.00013150353944772338,33750844966.0
3.0,153451.0,1356811128.0,0,0.00016193720737703654,33750845202.0
1.0,85652.0,220536962.0,0,0.00011334531065457556,33750845410.0
3.0,118058.0,1604259396.25,0,0.0002014436660921728,33750848252.0
3.0,322904.0,1599707428.0,0,7.318210203693748e-05,33750850447.0
2.0,78261.0,1383180347.0,0,0.00021845353499013446,33750851635.0
2.0,63708.0,796951884.0,0,0.00019509442817586454,33750853302.0
1.0,39821.0,272104035.0,0,0.0001286892496143842,33750859328.0
1.0,101668.0,560366166.0,0,9.360264422517992e-05,33750859601.0
1.0,86235.0,188154154.0,2,0.00018328695730209784,33750860105.0
1.0,99647.0,295815045.0,0,6.182173114685191e-05,33750861711.0
2.0,97285.0,1140051516.0,0,0.00018970014659706828,33750863124.0
1.0,35436.0,812953952.0,0,0.00023144482439007278,33750865394.0
1.0,141440.0,224203756.0,2,0.0003558206344999706,33750868014.0
1.0,115537.0,796138136.0,0,0.0001299122104706699,33750869560.0
2.0,109599.0,770321143.0,0,0.00013275698656186832,33750870113.0
1.0,86399.0,337716565.0,0,1.9201139294217458e-05,33750874455.0
1.0,16254.0,181290470.0,0,0.0001853767874197581,33750875772.0
2.0,234032.0,445973104.0,2,0.00024973301346250203,33750879503.0
2.0,22225.0,934648265.0,0,0.0002512550104905329,33750880949.0
1.0,86388.0,168176037.0,2,0.00023864198044576987,33750884636.0
1.0,18129.0,186555287.0,0,0.00017785638330608926,33750885250.0
1.0,85567.0,607006503.0,0,0.0001340684692583585,33750885934.0
1.0,79608.0,745450525.0,0,0.00016824221425200563,33750887109.0
1.0,104449.0,520227009.0,0,7.425820066268354e-05,33750889055.0
1.0,25702.0,100083218.0,0,1.822772323313379e-05,33750889070.0
3.0,221529.0,1604259396.25,0,0.00013694599247788592,33750889464.0
2.0,90066.0,946438816.0,0,0.00017987096407425654,33750889492.0
1.0,76550.0,566849256.0,0,0.00013998928855780472,33750893743.0
1.0,86399.0,432704685.0,0,7.536203530721882e-05,33750895677.0
2.0,228835.0,986334269.0,0,4.302848918444574e-05,33750897011.0
2.0,26310.0,429389499.0,0,0.00021376096931938017,33750897417.0
1.0,98659.0,629867882.0,0,0.00011839957560873268,33750899710.0
1.0,126269.0,331336495.0,0,0.00010605589608016017,33750903315.0
1.0,63970.0,268073621.0,0,3.640553586390045e-05,33750903723.0
3.0,322904.0,1468649379.0,0,5.5169418745063e-05,33750905513.0
2.0,322904.0,1105284407.0,0,1.711160427510721e-05,33750907680.0
1.0,58920.0,491373392.0,0,0.00015512519724427578,33750910436.0
1.0,35972.0,518375811.0,0,0.00020564033901786688,33750912346.0
1.0,121743.0,634987680.0,0,8.330903267615417e-05,33750913454.0
1.0,35053.0,317145171.0,0,0.00016450733890549532,33750914229.0
1.0,96888.0,114986713.0,2,0.0005675674842458394,33750919425.0
1.0,108950.0,929645576.0,0,0.00015783880924004852,33750922593.0
1.0,86399.0,354590839.0,0,3.137571742787001e-05,33750923714.0
2.0,221764.0,1115196456.0,0,7.617756928964045e-05,33750924641.0
1.0,86399.0,647122902.0,0,0.0001415215048066996,33750924879.0
1.0,7791.0,313600567.0,0,0.00025019030407853597,33750934452.0
2.0,55267.0,677566424.0,0,0.00019346709923039068,33750935146.0
1.0,99965.0,175798535.0,2,0.0002935997901938731,33750936045.0
2.0,275523.0,1447637961.0,0,8.470811125137275e-05,33750936383.0
2.0,89790.0,590353963.0,0,0.00012293881757613644,33750936588.0
1.0,163167.0,885201958.0,0,9.070658484189161e-05,33750940034.0
1.0,123932.0,224652219.0,2,0.0002766275217230479,33750940843.0
1.0,148710.0,425288626.0,0,7.463439261186257e-05,33750942232.0
2.0,187787.0,632737775.0,0,2.1750849374353647e-05,33750943773.0
1.0,85800.0,242935805.0,0,7.814569722366145e-05,33750945468.0
1.0,91763.0,650761349.0,0,0.00013402532899397295,33750948728.0
2.0,176450.0,1510600985.0,0,0.00015822619527824832,33750948956.0
1.0,94297.0,162935337.0,2,0.00030370471560918136,33750950224.0
1.0,173172.0,287290993.0,2,0.00032774151309562685,33750953948.0
1.0,169595.0,624880457.0,0,3.630077013491712e-06,33750958319.0
1.0,99689.0,909324429.0,0,0.00016540427095946568,33750959801.0
2.0,234521.0,1024334377.0,0,4.6084361592382584e-05,33750961146.0
1.0,86399.0,580756463.0,0,0.00012626424967945084,33750961964.0
1.0,56911.0,446590650.0,0,0.00014759963623002604,33750962675.0
1.0,111373.0,176714667.0,2,0.00035520787561026926,33750964155.0
1.0,106284.0,530597752.0,0,7.472408105498633e-05,33750966443.0
1.0,145332.0,720810246.0,0,7.341090825232235e-05,33750969334.0
2.0,127636.0,896468985.0,0,0.00013265764046269983,33750974062.0
2.0,74155.0,620777903.0,0,0.00015557904928460933,33750974159.0
1.0,86416.0,94704789.0,2,0.0006374433410055219,33750974284.0
1.0,90474.0,655899150.0,0,0.00013709512127100637,33750974966.0
1.0,166921.0,137016520.0,1,0.0009432199102999269,33750975159.0
1.0,133571.0,443190783.0,0,2.6350857186621678e-05,33750976544.0
2.0,116119.0,1040277030.0,0,0.00016341085864841757,33750976994.0
1.0,185559.0,706080246.0,0,1.2232442095191262e-05,33750977453.0
3.0,322904.0,1604259396.25,0,7.375484214726621e-05,33750980899.0
1.0,156688.0,525125309.0,0,2.3348094010027076e-05,33750981137.0
2.0,322904.0,868435371.0,0,9.678869023554467e-05,33750981404.0
3.0,319852.0,1604259396.25,0,7.565727790154467e-05,33750982204.0
1.0,35998.0,671324026.0,0,0.0002214116174768823,33750984235.0
1.0,114532.0,340116307.0,0,6.170960819538255e-05,33750984257.0
1.0,13112.0,820829291.0,0,0.0002590599202054323,33750987311.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33750988540.0
1.0,163546.0,406386496.0,0,0.00012740552120251992,33750991464.0
1.0,29762.0,790156415.0,0,0.00023736804945907663,33750992605.0
1.0,20915.0,423170823.0,0,0.0002256095243752672,33750993137.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33750994278.0
2.0,107498.0,452821394.0,0,3.763798673004989e-05,33750998310.0
1.0,45155.0,281203583.0,0,0.00011445639870430077,33750998711.0
1.0,90239.0,563334198.0,0,0.00011484668260779698,33750998832.0
1.0,30800.0,639081321.0,0,0.00022683982942673056,33751010511.0
3.0,249902.0,1604259396.25,0,0.00011925994971927694,33751021572.0
2.0,140906.0,1416405929.0,0,0.0001755526417130412,33751026520.0
2.0,322904.0,595812116.0,2,0.00026692201838274737,33751029944.0
1.0,187473.0,873222598.0,0,6.034305121564304e-05,33751036437.0
1.0,18407.0,328394199.0,0,0.00021898247083966264,33751038967.0
1.0,261007.0,522516854.0,2,0.00022448476365286246,33751042296.0
1.0,212992.0,874340151.0,0,3.143087981721465e-05,33751046391.0
1.0,22271.0,333658722.0,0,0.00020828616661160452,33751047126.0
1.0,28864.0,291994010.0,0,0.0001761826671198876,33751049303.0
1.0,27929.0,245995751.0,0,0.0001614995284941348,33751051270.0
2.0,297036.0,882664720.0,0,6.148786724166244e-05,33751057614.0
1.0,160957.0,408873057.0,0,0.00011862604926711819,33751061172.0
1.0,168135.0,814958989.0,0,6.872301731295218e-05,33751064357.0
2.0,51605.0,1403427207.0,0,0.00023826330966527002,33751067688.0
1.0,44295.0,665948033.0,0,0.00020851981033594984,33751068009.0
1.0,23461.0,139844312.0,0,0.00010726887504057173,33751070759.0
1.0,100209.0,161751462.0,2,0.0003444904483477977,33751076420.0
1.0,18949.0,97873080.0,0,8.142612766490189e-05,33751083721.0
1.0,37769.0,747897971.0,0,0.0002245338055413114,33751084673.0
1.0,17225.0,556792529.0,0,0.00024409789024287354,33751090047.0
1.0,34694.0,566142641.0,0,0.0002137526334328404,33751104385.0
1.0,101086.0,225225373.0,2,0.00017378750511614797,33751106499.0
1.0,98361.0,694135363.0,0,0.00013333110145372787,33751110890.0
1.0,176647.0,237854315.0,2,0.00046763473884626024,33751112457.0
1.0,15819.0,874841685.0,0,0.0002569518803783233,33751119994.0
2.0,312966.0,942469019.0,0,5.703630891573681e-05,33751138162.0
1.0,20630.0,437749064.0,0,0.0002279065528901586,33751140490.0
2.0,225631.0,768913042.0,0,1.8407488319254727e-05,33751142584.0
1.0,44096.0,677812344.0,0,0.00020997765553743746,33751142753.0
1.0,102039.0,137636568.0,2,0.00046633132769831895,33751147616.0
2.0,306951.0,769264730.0,0,0.00012398465257125755,33751149035.0
1.0,186493.0,83967627.0,1,0.0019459727544465515,33751160695.0
1.0,30014.0,124267083.0,0,3.350585489799538e-05,33751160752.0
1.0,52450.0,383157162.0,0,0.00013814501241749718,33751163020.0
1.0,18692.0,106676893.0,0,9.98133107391464e-05,33751167058.0
1.0,159092.0,118825783.0,1,0.0010638328163641323,33751167610.0
1.0,31518.0,914004256.0,0,0.0002405505812212186,33751170808.0
1.0,49281.0,147533823.0,0,5.899785515525587e-05,33751176921.0
1.0,162145.0,605124465.0,0,7.0808743821011746e-06,33751191295.0
1.0,87466.0,242827203.0,0,8.516449825332522e-05,33751194906.0
2.0,236142.0,1301366168.0,0,9.357701201227089e-05,33751200237.0
1.0,85549.0,755998893.0,0,0.00016187379104093803,33751202406.0
1.0,55115.0,433028354.0,0,0.0001477559711581051,33751223394.0
2.0,166220.0,1121245021.0,0,0.00012678809065904027,33751224078.0
3.0,292139.0,1019134090.0,0,1.1620111427583149e-05,33751224437.0
1.0,91802.0,495669345.0,0,8.982586640092007e-05,33751227074.0
1.0,92873.0,588598448.0,0,0.0001172473223176708,33751233242.0
1.0,127199.0,662693206.0,0,8.309149837931279e-05,33751238250.0
2.0,288556.0,1527252430.0,0,8.609602413170104e-05,33751238799.0
1.0,86399.0,192372509.0,2,0.00017408938392828054,33751241458.0
1.0,89119.0,247851952.0,0,8.453143023217647e-05,33751251294.0
1.0,88673.0,277323360.0,0,4.471185352528098e-05,33751263600.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33751271847.0
1.0,98977.0,396645505.0,0,2.5498854234121755e-05,33751273308.0
1.0,21248.0,819813807.0,0,0.0002491159288984452,33751275083.0
1.0,164677.0,609753990.0,0,4.9627914121577725e-06,33751275453.0
1.0,104718.0,92595136.0,2,0.0008558888167757505,33751281812.0
1.0,56608.0,91089104.0,2,0.0003464233331461019,33751288209.0
1.0,15352.0,128037163.0,0,0.00015513132275542878,33751289758.0
1.0,95890.0,686426701.0,0,0.00013533956131539298,33751299069.0
1.0,86507.0,146572412.0,2,0.0003151656639111538,33751300283.0
1.0,85756.0,923365181.0,0,0.00018216067865640457,33751307430.0
1.0,174757.0,144446711.0,2,0.0009348025352170481,33751308405.0
1.0,60653.0,821031503.0,0,0.00020115986485608753,33751311778.0
1.0,86399.0,805599165.0,0,0.00016778588433514406,33751313995.0
2.0,196467.0,1234238555.0,0,0.00011585327633359968,33751316397.0
2.0,226276.0,430392265.0,2,0.0002507095902285978,33751317162.0
2.0,322904.0,848595338.0,0,0.00010548184892030436,33751318323.0
1.0,149065.0,206857311.0,2,0.0004455833697130687,33751318706.0
1.0,45024.0,640224664.0,0,0.0002047086964302975,33751321483.0
1.0,183626.0,613867520.0,0,2.4095666057093074e-05,33751326634.0
1.0,14458.0,135502506.0,0,0.0001683348760254809,33751328686.0
1.0,11549.0,230024982.0,0,0.00022482641918092727,33751331481.0
2.0,114851.0,1063759318.0,0,0.0001670669180778746,33751335448.0
1.0,137811.0,307500609.0,2,0.00017313092581204673,33751335686.0
1.0,119178.0,646567198.0,0,9.070978363580332e-05,33751336988.0
1.0,67374.0,88213526.0,2,0.0004887262604444958,33751339371.0
2.0,260245.0,1604259396.25,0,0.00011281273969734323,33751354772.0
1.0,168494.0,466246419.0,0,8.634998234371804e-05,33751359842.0
1.0,14000.0,590446369.0,0,0.00025132313422826876,33751361763.0
1.0,59376.0,539378791.0,0,0.00016495181712098485,33751372091.0
2.0,118619.0,1568393563.0,0,0.00019940312019218998,33751373581.0
3.0,322904.0,989473792.0,0,5.1305091833131375e-05,33751373652.0
1.0,171472.0,106301216.0,1,0.001338041052662658,33751375887.0
1.0,107430.0,697233107.0,0,0.00012095354738560664,33751383828.0
1.0,200188.0,515809004.0,0,0.00011307086685272995,33751394506.0
1.0,59926.0,531193454.0,0,0.00016222011999029486,33751398729.0
2.0,172799.0,1532261812.0,0,0.00016226020164318678,33751398936.0
3.0,259912.0,1111393922.0,0,4.11727375608173e-05,33751409285.0
1.0,153564.0,183930323.0,2,0.0005598689058484353,33751412633.0
1.0,170194.0,864719409.0,0,7.821409716293469e-05,33751418873.0
2.0,135396.0,559399010.0,0,3.299568837174352e-05,33751418889.0
1.0,157364.0,369879383.0,2,0.0001504127650690631,33751426433.0
1.0,112105.0,113227701.0,2,0.0007150502242594515,33751432590.0
1.0,86399.0,270544438.0,0,4.431832182630188e-05,33751443976.0
1.0,11959.0,801971283.0,0,0.0002601220039683882,33751447517.0
1.0,137246.0,603372430.0,0,4.756919442353282e-05,33751452307.0
1.0,129619.0,365206831.0,0,7.988540380949994e-05,33751454731.0
1.0,108154.0,641925738.0,0,0.00010655034805140767,33751463912.0
1.0,122851.0,551574416.0,0,5.2306133410817824e-05,33751470666.0
3.5,322904.0,1604259396.25,0,7.375484214726621e-05,33751479218.0
1.0,99089.0,341187442.0,0,1.538991682825837e-05,33751479860.0
1.0,27186.0,766579694.0,0,0.0002395699859633631,33751482909.0
1.0,222374.0,386200976.0,2,0.00030076457372064117,33751485177.0
1.0,173061.0,710703419.0,0,3.1527376318007224e-05,33751486066.0
2.0,242250.0,1032572291.0,0,4.042574219119991e-05,33751488142.0
2.0,246281.0,571878234.0,2,0.00015561882814765627,33751503197.0
1.0,58532.0,741916279.0,0,0.00019614101116232385,33751522213.0
1.0,19356.0,487125399.0,0,0.00023529886085417673,33751529504.0
2.0,82208.0,880286330.0,0,0.00018164621386139177,33751533047.0
1.0,95315.0,779940693.0,0,0.00015282600082123745,33751537313.0
1.0,116271.0,792042523.0,0,0.0001282350744046951,33751539373.0
1.0,15834.0,92408904.0,0,0.00010368688657311682,33751545109.0
1.0,175441.0,314753024.0,2,0.00028235851104770353,33751550260.0
1.0,165837.0,693505888.0,0,3.5905546864988924e-05,33751551188.0
1.0,155173.0,717100438.0,0,5.8644520884833546e-05,33751551399.0
1.0,73130.0,88049609.0,2,0.0005555203037365965,33751551955.0
1.0,35405.0,585965660.0,0,0.00021461238012204456,33751552268.0
1.0,113502.0,749371668.0,0,0.0001235711192728211,33751558945.0
1.0,86399.0,682768909.0,0,0.000148491927761918,33751560486.0
1.0,14933.0,674368354.0,0,0.00025289032434934613,33751561784.0
1.0,144476.0,770226068.0,0,8.745791477748331e-05,33751562932.0
1.0,118215.0,142121417.0,2,0.0005567545706361599,33751564219.0
1.0,85910.0,523633450.0,0,0.00011096886186944121,33751566863.0
1.0,86399.0,523430032.0,0,0.00010997088005101574,33751567969.0
1.0,113145.0,681452328.0,0,0.00010899891964294711,33751568964.0
1.0,165730.0,755184661.0,0,5.557775366074134e-05,33751570751.0
3.0,287925.0,1120132971.0,0,1.798863957814407e-05,33751574883.0
1.0,119762.0,275704625.0,2,0.00015935113076595282,33751575817.0
1.0,21647.0,212768833.0,0,0.0001732944851770436,33751576578.0
1.0,159656.0,906704498.0,0,9.895018168533883e-05,33751576753.0
2.0,193985.0,1006707549.0,0,8.234150577740756e-05,33751587071.0
1.0,67549.0,258018698.0,0,1.3235163222847884e-05,33751588565.0
2.0,77893.0,1143456746.0,0,0.00020691337432383208,33751588847.0
1.0,55841.0,544976990.0,0,0.00017256913314596425,33751589143.0
1.0,156255.0,908895429.0,0,0.00010311654418839805,33751592471.0
3.0,137223.0,1604259396.25,0,0.00018949734363729476,33751594135.0
1.0,136126.0,471530758.0,0,1.365552607126319e-05,33751598749.0
2.0,60010.0,761783658.0,0,0.0001962583631114698,33751600213.0
1.0,85816.0,856031489.0,0,0.00017478536117375006,33751608023.0
1.0,42841.0,186518130.0,0,4.534588495063767e-05,33751608391.0
1.0,17229.0,883400204.0,0,0.0002555309574541516,33751611711.0
